naics_2007_us_code,wage_offer_from_9089,wage_offer_unit_of_pay_9089,country_of_citzenship,employer_state,pw_level_9089,case_status,class_of_admission
541511.0,89794.0,2.0,57,23,3,2,16
541910.0,80000.0,2.0,57,20,1,2,16
334220.0,79498.0,2.0,93,4,1,2,16
561720.0,16474.0,2.0,26,43,0,0,28
237110.0,80829.0,2.0,138,21,1,2,16
541511.0,96886.0,2.0,57,21,2,2,16
524126.0,49150.0,2.0,57,37,0,2,16
541330.0,65832.0,2.0,87,17,0,2,16
424820.0,89107.0,2.0,66,10,1,2,29
541511.0,87422.0,2.0,57,40,3,2,16
541710.0,87500.0,2.0,24,5,1,2,16
54151.0,75379.0,2.0,57,33,1,2,16
444190.0,42786.0,2.0,100,36,2,2,2
624110.0,42390.0,2.0,116,33,3,2,16
541511.0,70000.0,2.0,57,10,1,0,16
454111.0,142890.0,2.0,97,4,2,2,35
814110.0,32594.0,2.0,18,6,3,2,3
211111.0,142000.0,2.0,24,46,3,2,16
611110.0,30470.0,2.0,102,3,0,0,16
523110.0,129000.0,2.0,57,36,0,2,16
611110.0,43784.0,2.0,133,2,1,2,16
541512.0,79310.0,2.0,57,48,1,2,16
334413.0,60133.0,2.0,57,46,0,2,16
5416.0,34.0,1.0,57,9,1,2,16
621111.0,173812.0,2.0,97,16,0,2,16
541519.0,58074.0,2.0,57,35,0,2,16
611110.0,31050.0,2.0,102,3,0,2,16
541511.0,113485.0,2.0,57,21,3,2,16
54161.0,95000.0,2.0,57,40,1,2,16
334413.0,60133.0,2.0,126,46,0,2,16
72111.0,159120.0,2.0,126,4,3,2,7
541511.0,67995.0,2.0,57,33,1,2,16
541512.0,69000.0,2.0,57,8,0,3,16
541511.0,83125.0,2.0,57,4,0,2,16
541511.0,114296.0,2.0,57,48,3,2,16
4881.0,38500.0,2.0,142,9,0,2,16
611110.0,29557.0,2.0,102,4,2,2,16
721110.0,39811.0,2.0,103,33,2,0,24
611110.0,52807.0,2.0,65,6,1,2,16
561320.0,50.1,1.0,57,23,3,2,16
541330.0,104020.8,2.0,103,4,3,2,16
334419.0,96934.0,2.0,57,20,0,2,16
541511.0,68349.0,2.0,57,4,1,0,16
541511.0,85000.0,2.0,57,43,2,2,16
624190.0,35235.0,2.0,116,4,0,2,6
541511.0,75026.0,2.0,57,4,1,0,16
236220.0,40800.0,2.0,102,11,1,2,16
236.0,26478.0,2.0,85,36,0,0,9
236220.0,47258.0,2.0,102,11,1,2,16
334290.0,52125.0,2.0,85,5,1,2,16
541511.0,85342.0,2.0,57,9,3,2,16
541511.0,89024.0,2.0,57,33,2,2,16
561720.0,16474.0,2.0,26,43,0,0,28
611310.0,57810.42,2.0,27,9,0,2,16
611110.0,31179.0,2.0,118,4,3,2,3
5417.0,95160.0,2.0,26,20,2,2,16
541511.0,79310.0,2.0,57,48,1,2,16
541511.0,79206.0,2.0,57,23,2,2,16
561720.0,16474.0,2.0,26,43,0,0,28
541512.0,106000.0,2.0,57,8,3,2,16
541511.0,72675.0,2.0,57,33,1,2,16
446120.0,27602.0,2.0,116,10,2,0,11
541519.0,110000.0,2.0,24,36,1,0,39
445210.0,33509.0,2.0,36,4,3,2,28
541511.0,102794.0,2.0,57,4,1,2,26
541511.0,107000.0,2.0,57,4,2,3,16
541511.0,139797.0,2.0,57,46,3,0,16
541511.0,150384.0,2.0,3,7,3,2,16
541511.0,79206.0,2.0,57,23,2,2,16
541710.0,88500.0,2.0,62,20,1,0,26
541512.0,90000.0,2.0,57,8,2,3,16
814110.0,26686.0,2.0,102,36,2,2,3
541990.0,91000.0,2.0,42,9,2,2,16
541513.0,140000.0,2.0,138,4,1,2,16
522110.0,99923.0,2.0,57,36,3,2,35
516110.0,80000.0,2.0,54,25,0,3,10
541511.0,73000.0,2.0,57,45,2,3,10
611110.0,80579.0,2.0,134,4,3,0,16
541219.0,70000.0,2.0,57,15,0,2,16
621340.0,42.0,1.0,102,4,3,2,16
541511.0,69900.0,2.0,57,33,0,0,26
541511.0,65728.0,2.0,57,13,2,0,22
445120.0,43493.0,2.0,57,15,1,0,3
452990.0,71136.0,2.0,57,23,2,2,16
611310.0,80000.0,2.0,26,39,0,2,16
51121.0,85360.0,2.0,57,51,1,2,16
541511.0,88566.0,2.0,57,40,2,2,16
611110.0,36650.0,2.0,109,4,0,2,16
622110.0,38272.0,2.0,102,15,1,0,16
541512.0,110000.0,2.0,26,4,1,2,16
541511.0,85000.0,2.0,57,4,1,2,16
541511.0,113090.0,2.0,57,4,1,2,16
622110.0,44075.0,2.0,102,17,1,2,16
511130.0,64438.0,2.0,116,4,2,2,16
541511.0,100838.0,2.0,57,46,1,0,28
541614.0,75000.0,2.0,57,4,1,2,16
541511.0,90043.0,2.0,24,4,1,2,16
541512.0,89981.0,2.0,26,4,2,2,16
446110.0,62.0,1.0,115,42,0,2,16
2389.0,25.17,1.0,53,4,1,0,9
523120.0,87000.0,2.0,19,36,1,3,16
541511.0,50000.0,2.0,57,3,0,0,16
541519.0,40000.0,2.0,57,21,0,0,16
334511.0,54621.0,2.0,57,17,0,2,16
622110.0,44075.0,2.0,102,17,1,2,16
54161.0,122300.0,2.0,57,40,3,2,16
611310.0,176000.0,2.0,117,47,2,2,16
722110.0,46946.0,2.0,116,15,2,2,3
541211.0,90750.0,2.0,45,10,1,2,7
541519.0,72675.0,2.0,57,33,1,0,35
541511.0,94500.0,2.0,57,33,2,0,16
541519.0,56326.0,2.0,57,33,0,0,16
541511.0,84900.0,2.0,57,36,1,2,16
336360.0,60000.0,2.0,24,13,1,3,16
541511.0,102500.0,2.0,57,9,1,2,16
541511.0,94048.0,2.0,57,20,1,2,16
541330.0,55744.0,2.0,102,4,2,2,26
611310.0,45591.29,2.0,53,9,0,2,16
238210.0,81910.0,2.0,116,1,1,2,16
423910.0,166400.0,2.0,61,3,1,2,26
325412.0,87838.0,2.0,57,36,3,2,16
541511.0,106000.0,2.0,57,4,3,3,16
541511.0,77000.0,2.0,57,20,1,2,16
541511.0,75629.0,2.0,57,4,1,2,16
334111.0,89000.0,2.0,24,4,0,2,16
444190.0,158184.0,2.0,102,4,3,2,3
541511.0,85000.0,2.0,57,4,1,2,16
311223.0,100298.0,2.0,5,13,1,0,8
541330.0,74402.0,2.0,81,10,1,0,16
51121.0,118800.0,2.0,24,51,2,2,16
611310.0,57999.96,2.0,27,25,1,0,16
5613.0,63170.0,2.0,57,40,1,2,16
541511.0,82056.0,2.0,57,23,3,2,16
334220.0,91638.0,2.0,57,4,2,2,16
424990.0,90750.0,2.0,116,10,1,2,16
541511.0,58157.0,2.0,57,4,1,2,16
541511.0,124000.0,2.0,57,36,1,0,16
237990.0,74069.0,2.0,97,36,1,2,16
541511.0,72675.0,2.0,57,33,1,0,16
541420.0,79000.0,2.0,25,4,0,2,16
541512.0,91187.0,2.0,85,25,2,2,16
517.0,74942.0,2.0,102,4,1,0,16
541511.0,79310.0,2.0,57,46,1,2,16
54151.0,71156.8,2.0,57,23,1,0,16
423610.0,84050.0,2.0,57,4,1,2,16
334516.0,37544.0,2.0,45,10,0,0,26
541519.0,77000.0,2.0,57,4,3,3,16
541511.0,115000.0,2.0,24,4,3,2,39
541910.0,67980.0,2.0,126,20,0,2,16
541910.0,100281.0,2.0,57,20,3,2,16
3162.0,85363.0,2.0,102,4,3,2,16
541511.0,113797.0,2.0,57,46,3,2,16
541110.0,55078.0,2.0,66,18,1,2,16
54151.0,64000.0,2.0,57,23,1,2,16
334419.0,126272.04,2.0,138,4,3,0,26
31161.0,105000.0,2.0,57,5,1,2,16
61131.0,55000.0,2.0,26,10,0,2,16
541511.0,111696.0,2.0,57,33,3,0,16
541511.0,106000.0,2.0,57,4,3,3,16
518210.0,119000.0,2.0,57,33,0,2,16
611310.0,81000.0,2.0,57,29,0,2,16
541511.0,63170.0,2.0,57,40,1,2,16
541511.0,89794.0,2.0,57,23,3,2,16
334413.0,71635.0,2.0,26,46,0,0,26
541511.0,68000.0,2.0,57,20,0,2,26
722110.0,64459.0,2.0,126,33,2,2,7
611110.0,32000.0,2.0,133,38,0,2,16
541512.0,106018.0,2.0,57,10,3,0,16
424320.0,63000.0,2.0,116,6,0,0,16
541511.0,79310.0,2.0,57,46,1,2,16
541511.0,79310.0,2.0,57,46,1,0,16
541511.0,72700.0,2.0,57,33,1,2,16
334413.0,128773.0,2.0,126,4,3,0,16
331421.0,95514.0,2.0,133,36,3,2,16
541511.0,73000.0,2.0,57,33,1,2,16
611310.0,55000.0,2.0,116,10,1,2,16
516110.0,60000.0,2.0,66,4,1,2,16
523110.0,200000.0,2.0,3,36,2,2,16
334220.0,73133.0,2.0,26,4,2,2,10
511210.0,98530.0,2.0,26,4,1,2,26
541490.0,169312.0,2.0,24,40,3,2,16
517910.0,96470.0,2.0,58,46,3,0,16
541613.0,160000.0,2.0,42,36,2,0,7
541380.0,93400.0,2.0,57,36,1,2,16
541511.0,79310.0,2.0,57,46,1,2,16
623110.0,18200.0,2.0,102,4,0,2,2
33441.0,59363.0,2.0,24,29,0,0,39
561320.0,40.0,1.0,102,36,1,0,16
561320.0,61500.0,2.0,26,51,1,0,16
621610.0,19011.0,2.0,102,1,1,2,28
722110.0,27165.0,2.0,129,4,3,2,7
541511.0,99.0,1.0,57,36,1,2,16
541512.0,105500.0,2.0,57,33,3,3,16
621610.0,19011.0,2.0,102,1,1,2,28
541211.0,104562.0,2.0,57,36,1,0,16
541511.0,79310.0,2.0,57,46,1,0,16
541511.0,73000.0,2.0,57,33,1,2,16
541511.0,79310.0,2.0,57,46,1,2,16
523110.0,176372.0,2.0,138,6,1,0,16
541512.0,82514.0,2.0,57,25,1,0,16
611110.0,51699.0,2.0,85,46,0,0,16
541990.0,53650.0,2.0,102,46,3,0,26
541990.0,53650.0,2.0,102,46,3,0,26
334413.0,105040.0,2.0,124,46,0,2,16
541511.0,79310.0,2.0,57,46,1,0,16
334413.0,135000.0,2.0,57,4,3,2,16
721120.0,50294.0,2.0,57,37,0,0,16
447110.0,59758.0,2.0,116,51,1,2,10
611110.0,32000.0,2.0,133,38,0,2,16
333999.0,91665.6,2.0,57,9,3,2,16
541611.0,92800.0,2.0,57,7,2,2,16
541211.0,120000.0,2.0,57,33,3,2,16
622110.0,64708.8,2.0,102,46,0,0,16
541512.0,52000.0,2.0,105,9,1,2,16
621399.0,72030.0,2.0,24,42,2,2,16
541511.0,70366.0,2.0,57,9,1,2,16
62111.0,80.0,1.0,24,3,0,2,16
722110.0,28500.0,2.0,97,48,3,2,1
519190.0,70000.0,2.0,26,36,1,2,16
541611.0,98550.0,2.0,57,7,3,2,16
541511.0,139797.0,2.0,57,46,3,0,16
611310.0,58000.0,2.0,57,36,0,2,16
622110.0,87218.98,2.0,57,20,3,2,16
541511.0,61214.0,2.0,57,33,0,2,16
541512.0,89024.0,2.0,57,33,2,2,16
541519.0,62190.0,2.0,57,21,0,0,16
481112.0,136760.0,2.0,25,9,1,2,16
611310.0,40000.0,2.0,26,38,2,2,16
611310.0,48799.0,2.0,26,29,0,0,16
541511.0,58510.0,2.0,57,4,1,0,16
33593.0,75000.0,2.0,54,4,3,2,16
511210.0,46696.0,2.0,66,36,0,2,16
541511.0,73000.0,2.0,57,33,1,2,16
333132.0,80392.0,2.0,142,46,1,2,16
4248.0,168958.4,2.0,66,4,3,2,6
541511.0,89024.0,2.0,57,33,2,2,16
541511.0,52229.0,2.0,57,10,0,0,16
333120.0,85641.0,2.0,24,40,1,2,16
541330.0,67642.0,2.0,57,15,3,2,16
541511.0,90000.0,2.0,57,8,2,3,16
9251.0,64022.0,2.0,26,20,2,0,16
541511.0,63752.0,2.0,57,46,0,3,16
3345.0,144102.0,2.0,57,46,2,2,16
311.0,82500.0,2.0,26,36,3,2,16
541512.0,123500.0,2.0,57,4,1,2,16
624230.0,75030.0,2.0,67,4,2,2,16
541618.0,85473.0,2.0,57,40,0,2,16
541512.0,133899.0,2.0,57,4,1,2,16
334310.0,98467.0,2.0,26,4,0,2,16
611310.0,35000.0,2.0,24,25,0,2,16
62111.0,80.0,1.0,57,3,0,2,16
522320.0,105456.0,2.0,57,5,3,2,35
334310.0,85000.0,2.0,85,4,1,2,16
334415.0,52208.0,2.0,116,4,0,2,7
334310.0,98467.0,2.0,26,4,0,2,16
541511.0,117312.0,2.0,57,33,3,2,16
541511.0,84885.0,2.0,57,33,1,2,16
441110.0,72000.0,2.0,117,41,3,0,7
334413.0,92331.0,2.0,36,4,1,2,16
115116.0,17846.0,2.0,85,10,1,2,9
62.0,135595.0,2.0,102,40,3,2,16
611110.0,41600.0,2.0,75,23,0,3,16
541511.0,68661.0,2.0,57,36,0,3,16
541511.0,116501.0,2.0,57,33,1,2,16
541511.0,68661.0,2.0,57,36,0,3,16
72211.0,31075.0,2.0,58,48,0,0,10
541511.0,108638.0,2.0,57,15,3,2,16
541511.0,101858.0,2.0,57,8,3,2,16
621111.0,210000.0,2.0,35,19,0,2,16
541511.0,100838.0,2.0,57,46,1,0,16
541511.0,80000.0,2.0,57,23,0,3,16
333131.0,69215.0,2.0,57,9,1,2,16
236118.0,38542.0,2.0,103,6,2,2,3
523110.0,195499.0,2.0,57,36,3,2,26
541511.0,110000.0,2.0,57,15,3,2,35
541511.0,146453.0,2.0,57,4,3,2,35
336120.0,114058.92,2.0,18,15,3,2,16
541511.0,99673.0,2.0,57,9,1,2,16
541511.0,139797.0,2.0,57,46,3,0,16
334220.0,84158.0,2.0,57,4,1,2,16
541512.0,52000.0,2.0,105,9,1,2,16
524113.0,62400.0,2.0,57,15,0,2,16
541519.0,56326.0,2.0,57,33,0,2,16
541330.0,70512.0,2.0,117,4,2,2,16
541512.0,89544.0,2.0,57,33,2,2,16
524298.0,86000.0,2.0,57,10,3,2,16
541511.0,80288.0,2.0,57,21,1,2,16
541330.0,68350.0,2.0,24,47,3,2,26
334220.0,80336.0,2.0,57,4,1,2,16
541511.0,68619.0,2.0,57,23,1,2,16
722110.0,36462.0,2.0,1,40,3,2,3
541511.0,139797.0,2.0,57,46,3,0,16
334220.0,113734.0,2.0,57,4,3,2,16
722110.0,24232.0,2.0,26,47,3,2,28
56143.0,31866.0,2.0,57,33,2,2,16
622110.0,208000.0,2.0,97,45,0,2,16
722110.0,16.46,1.0,35,33,3,2,9
624310.0,39832.0,2.0,65,40,0,2,16
541519.0,123282.0,2.0,57,4,3,2,16
621111.0,166400.0,2.0,57,39,0,2,16
541511.0,86029.0,2.0,97,9,3,0,16
541512.0,52000.0,2.0,105,9,1,2,16
622110.0,86548.8,2.0,57,23,3,2,16
611310.0,220000.0,2.0,67,25,2,2,16
339116.0,83999.0,2.0,45,5,1,2,16
541511.0,106000.0,2.0,57,20,3,2,16
622110.0,166400.0,2.0,75,30,1,2,16
541511.0,84885.0,2.0,89,36,1,2,16
541211.0,80580.0,2.0,16,33,3,0,16
541511.0,61214.0,2.0,57,33,0,2,16
48851.0,60424.0,2.0,26,4,1,2,16
541511.0,106000.0,2.0,57,20,3,2,16
541330.0,67912.0,2.0,57,17,0,2,16
336120.0,99071.04,2.0,57,15,3,2,16
446110.0,87963.0,2.0,57,33,0,2,16
541380.0,87000.0,2.0,27,16,1,2,16
524126.0,99300.0,2.0,57,4,3,2,16
334413.0,120000.0,2.0,59,4,2,2,10
54151.0,90000.0,2.0,57,4,3,2,16
611110.0,73753.0,2.0,133,46,1,2,16
334220.0,92232.0,2.0,57,4,2,2,16
622110.0,89315.0,2.0,129,15,0,2,16
334220.0,96721.0,2.0,57,4,2,2,16
54133.0,78770.0,2.0,57,4,1,2,16
541512.0,55500.0,2.0,57,25,0,2,16
541511.0,64085.0,2.0,57,4,1,2,16
611110.0,48200.0,2.0,102,3,1,2,16
523110.0,135000.0,2.0,57,36,3,2,16
611310.0,38480.0,2.0,57,17,1,2,16
541511.0,133078.4,2.0,57,4,3,2,16
541511.0,133078.0,2.0,57,4,3,2,16
541511.0,72000.0,2.0,57,33,1,2,16
611310.0,46500.0,2.0,102,10,1,2,16
561110.0,56306.0,2.0,102,36,1,2,16
621111.0,225000.0,2.0,24,16,0,2,16
423320.0,63000.0,2.0,10,9,0,2,17
611110.0,46170.0,2.0,133,46,0,2,16
424480.0,57500.0,2.0,25,33,1,2,16
621111.0,225000.0,2.0,57,16,0,2,16
622110.0,66747.2,2.0,102,46,0,0,16
56191.0,82400.0,2.0,57,46,0,2,26
523999.0,90525.0,2.0,61,20,1,2,16
311812.0,105810.0,2.0,105,36,1,0,10
611310.0,73967.0,2.0,55,10,1,2,16
541511.0,107000.0,2.0,115,48,2,2,16
611310.0,80000.0,2.0,24,40,1,0,16
446110.0,56930.0,2.0,57,36,3,2,16
621111.0,285000.0,2.0,97,43,2,3,16
814110.0,18762.0,2.0,102,36,0,2,3
611110.0,52685.0,2.0,117,15,1,0,16
813110.0,25106.0,2.0,57,16,0,2,37
523110.0,200000.0,2.0,117,6,3,2,16
624.0,67122.0,2.0,102,21,1,0,3
541519.0,80100.8,2.0,57,23,2,2,16
518112.0,125479.0,2.0,106,4,0,2,16
424990.0,53914.0,2.0,116,33,1,2,16
813110.0,40310.0,2.0,116,4,0,2,10
722110.0,29432.0,2.0,116,20,3,2,9
518210.0,46541.0,2.0,93,2,0,2,16
623110.0,99750.0,2.0,24,39,1,2,35
722110.0,26541.0,2.0,118,4,3,2,1
541710.0,55266.0,2.0,116,39,1,2,16
621111.0,225000.0,2.0,57,16,0,2,16
541519.0,110000.0,2.0,57,23,3,2,16
541511.0,87131.0,2.0,57,20,1,2,16
611610.0,30000.0,2.0,106,16,1,0,10
518210.0,103683.0,2.0,57,33,1,2,16
541511.0,87422.0,2.0,57,40,3,2,16
541511.0,139797.0,2.0,57,46,3,0,16
332999.0,78000.0,2.0,85,37,3,0,16
334220.0,77834.0,2.0,57,4,1,2,16
722320.0,47507.0,2.0,116,36,3,2,10
621111.0,225000.0,2.0,57,16,0,2,16
611110.0,60433.0,2.0,18,21,2,0,16
54149.0,90022.0,2.0,85,3,3,2,39
541511.0,95000.0,2.0,42,4,2,2,35
621111.0,180440.0,2.0,46,16,2,2,16
333611.0,250000.0,2.0,32,20,2,2,16
339116.0,48797.0,2.0,27,9,2,0,16
541330.0,101092.0,2.0,57,46,3,2,26
541511.0,103709.0,2.0,57,33,3,2,16
336111.0,100000.0,2.0,24,4,3,2,16
541511.0,82139.0,2.0,57,33,2,2,16
334220.0,83907.0,2.0,57,4,1,2,10
334310.0,105123.0,2.0,54,4,1,2,16
541511.0,82139.0,2.0,57,33,2,2,16
51721.0,114566.0,2.0,57,10,2,2,16
541511.0,82139.0,2.0,57,33,2,2,16
611310.0,51500.0,2.0,116,1,0,2,16
336120.0,64000.0,2.0,57,52,1,2,16
541511.0,82139.0,2.0,57,33,2,2,16
541511.0,150000.0,2.0,57,33,2,2,16
611110.0,68940.0,1.0,138,21,3,0,16
4238.0,93829.0,2.0,116,46,3,2,10
334515.0,62691.0,2.0,57,36,1,2,16
334220.0,80336.0,2.0,24,4,1,2,39
333993.0,65302.0,2.0,57,25,0,2,26
621511.0,123656.0,2.0,57,29,2,2,16
313312.0,68349.0,2.0,102,4,0,2,3
448.0,29536.0,2.0,66,4,0,2,10
541512.0,73000.0,2.0,57,33,1,3,16
541512.0,157500.0,2.0,57,4,1,2,16
334220.0,70000.0,2.0,57,4,0,0,35
541512.0,143300.0,2.0,57,4,1,2,16
236115.0,36504.0,2.0,49,33,3,2,2
541511.0,61214.0,2.0,57,33,0,0,16
541511.0,72218.0,2.0,57,4,1,2,16
541512.0,161300.0,2.0,105,4,1,2,26
541511.0,51000.0,2.0,57,19,1,2,16
454111.0,123278.0,2.0,57,4,3,2,16
311811.0,32469.0,2.0,85,36,3,2,9
611110.0,51927.0,2.0,75,21,1,0,16
62111.0,70907.0,2.0,97,46,1,0,16
325412.0,82000.0,2.0,57,15,1,2,16
541511.0,66622.0,2.0,57,48,0,2,16
33441.0,118643.0,2.0,57,4,2,2,35
541511.0,70366.0,2.0,57,9,1,2,16
523999.0,81207.0,2.0,57,20,0,2,16
334220.0,79498.0,2.0,57,4,1,2,16
611310.0,93600.0,2.0,24,45,1,2,16
611310.0,215000.0,2.0,45,25,1,2,16
611310.0,80000.0,2.0,113,23,2,2,16
332321.0,54413.0,2.0,126,36,1,2,16
722110.0,38958.0,2.0,116,4,1,2,10
611310.0,215000.0,2.0,57,25,1,2,16
541511.0,68349.0,2.0,89,4,1,0,16
541511.0,72696.0,2.0,57,33,1,2,16
511110.0,89981.0,2.0,116,4,1,0,16
622110.0,64708.8,2.0,102,46,0,0,16
523920.0,120000.0,2.0,57,4,3,2,16
7221.0,71906.0,2.0,63,36,3,0,16
722310.0,52.03,1.0,102,21,1,2,16
622110.0,64708.8,2.0,102,46,0,0,16
4243.0,50000.0,2.0,57,36,1,2,16
611310.0,48500.0,2.0,57,16,0,2,16
541511.0,85000.0,2.0,57,21,1,2,16
238210.0,43389.0,2.0,116,21,0,2,16
621340.0,76960.0,2.0,57,15,0,2,16
541519.0,101100.0,2.0,57,33,2,0,16
3344.0,106371.2,2.0,24,46,1,2,16
523110.0,100000.0,2.0,18,36,1,2,16
524113.0,89500.0,2.0,57,36,1,2,16
541511.0,68000.0,2.0,57,33,1,2,16
541710.0,68619.0,2.0,54,23,1,2,16
333611.0,79000.0,2.0,57,4,0,2,16
54151.0,70428.8,2.0,57,23,2,0,16
213111.0,103002.0,2.0,57,46,2,2,16
423940.0,69800.0,2.0,57,46,0,3,16
517910.0,69472.0,2.0,3,36,3,2,22
541511.0,83658.0,2.0,57,10,3,0,16
521110.0,115000.0,2.0,57,24,3,2,16
541519.0,125840.0,2.0,115,46,2,2,16
522320.0,100000.0,2.0,57,46,3,2,16
541330.0,76125.0,2.0,57,10,1,2,16
541512.0,75379.0,2.0,57,33,1,3,16
541519.0,135000.0,2.0,57,15,3,2,16
561310.0,95846.4,2.0,102,36,0,2,16
541511.0,103854.0,2.0,57,20,2,2,35
622110.0,172120.0,2.0,105,6,0,2,16
622110.0,181500.0,2.0,133,6,0,2,16
541511.0,82014.0,2.0,57,48,2,0,16
541511.0,77522.0,2.0,57,48,1,2,16
541511.0,68000.0,2.0,10,33,1,2,16
334.0,42245.0,2.0,126,9,1,0,16
424810.0,98363.0,2.0,116,36,3,3,16
541512.0,73000.0,2.0,126,52,1,2,16
446110.0,149448.0,2.0,57,33,2,2,16
541511.0,72717.0,2.0,57,33,1,2,16
523110.0,175000.0,2.0,26,36,1,2,16
336370.0,87651.0,2.0,85,25,3,2,16
611310.0,52500.0,2.0,19,29,0,2,16
518210.0,82805.0,2.0,126,33,1,2,16
334413.0,109242.0,2.0,57,4,3,2,16
334513.0,115000.0,2.0,57,13,2,2,16
611310.0,124000.68,2.0,63,4,0,2,16
334510.0,88067.0,2.0,26,24,3,0,16
333514.0,21320.0,2.0,85,4,0,0,9
541512.0,70366.0,2.0,57,9,1,2,16
42433.0,117021.0,2.0,116,4,3,0,2
541511.0,84885.0,2.0,57,36,1,2,16
541519.0,125000.0,2.0,24,10,1,2,16
3344.0,88450.0,2.0,26,4,1,2,16
7221.0,39374.0,2.0,85,15,2,0,9
541690.0,68453.0,2.0,46,21,1,2,16
511120.0,101109.0,2.0,85,36,3,2,16
611310.0,42400.0,2.0,116,10,0,0,7
334220.0,88733.0,2.0,57,4,1,2,16
541110.0,245000.0,2.0,138,33,3,2,16
541512.0,112500.0,2.0,63,4,0,2,16
561910.0,38272.0,2.0,126,4,0,0,16
541511.0,103000.0,2.0,57,33,1,0,16
511210.0,87277.0,2.0,106,20,1,2,16
71391.0,31866.5,2.0,101,21,3,2,3
541511.0,68000.0,2.0,57,33,1,2,16
621210.0,19802.0,2.0,102,4,1,2,3
333295.0,77593.0,2.0,42,3,0,0,16
541519.0,101100.0,2.0,57,33,2,3,16
446110.0,64.0,1.0,116,42,0,2,16
722211.0,61381.0,2.0,101,9,2,2,2
541511.0,73000.0,2.0,57,45,2,3,16
722110.0,32614.0,2.0,59,36,3,0,28
61131.0,91800.0,2.0,24,1,1,2,39
541330.0,98779.0,2.0,24,10,3,2,16
813110.0,42598.0,2.0,116,20,0,3,10
48111.0,91333.0,2.0,57,15,3,2,16
541512.0,73000.0,2.0,57,52,1,2,28
623110.0,19053.0,2.0,102,4,0,0,3
541519.0,105373.0,2.0,57,33,3,2,16
313221.0,106000.0,2.0,57,36,3,0,22
453998.0,90000.0,2.0,57,42,1,2,16
334111.0,37669.0,2.0,126,4,0,2,16
334513.0,98946.0,2.0,85,13,3,2,16
541511.0,150000.0,2.0,57,33,2,2,16
334220.0,79498.0,2.0,57,4,1,2,16
511210.0,107266.0,2.0,24,4,3,2,16
541511.0,113651.0,2.0,57,4,3,2,35
541511.0,103000.0,2.0,57,33,1,0,16
335314.0,83907.0,2.0,57,37,3,0,16
541511.0,150000.0,2.0,57,33,2,2,16
541511.0,82514.0,2.0,57,48,1,0,16
541511.0,106000.0,2.0,57,4,3,2,16
51811.0,123573.0,2.0,57,36,1,2,16
541511.0,83990.0,2.0,97,33,1,2,16
523110.0,200000.0,2.0,57,36,3,2,16
541512.0,82514.0,2.0,57,25,1,0,16
311821.0,29869.0,2.0,85,36,2,3,9
541511.0,68661.0,2.0,106,36,0,2,16
621111.0,166400.0,2.0,61,38,0,2,16
611110.0,38040.0,2.0,69,43,0,2,16
541511.0,104458.0,2.0,57,33,1,2,16
541512.0,85050.0,2.0,57,20,0,2,16
722110.0,39374.0,2.0,116,15,2,2,10
611110.0,55744.0,2.0,133,37,1,2,16
541511.0,90000.0,2.0,57,33,1,2,16
54161.0,85000.0,2.0,57,40,1,2,16
334413.0,106080.0,2.0,45,4,1,2,16
541511.0,75000.0,2.0,97,15,1,0,16
541519.0,72675.0,2.0,57,33,1,0,10
334220.0,68560.0,2.0,57,4,0,2,16
541614.0,49920.0,2.0,126,4,0,0,16
621491.0,105000.0,2.0,57,24,3,2,35
519190.0,60000.0,2.0,57,36,0,2,16
523110.0,158750.0,2.0,57,36,2,2,16
541511.0,68000.0,2.0,57,50,3,2,16
541511.0,80000.0,2.0,57,50,3,2,16
541511.0,92000.0,2.0,57,50,3,0,16
541511.0,92000.0,2.0,57,50,3,2,16
541511.0,92000.0,2.0,57,50,3,2,16
541380.0,65000.0,2.0,102,16,0,2,16
541330.0,93400.0,2.0,57,9,1,0,16
722110.0,45531.0,2.0,116,4,2,2,7
488510.0,66248.0,2.0,18,33,0,2,16
54151.0,114900.0,2.0,57,40,3,2,16
541690.0,69000.0,2.0,57,48,1,2,16
334111.0,132080.0,2.0,35,46,3,2,16
511210.0,70158.0,2.0,57,4,1,2,16
445120.0,80725.0,2.0,116,21,3,2,7
541511.0,65000.0,2.0,57,40,0,2,16
334419.0,68217.0,2.0,24,46,1,2,16
515120.0,55827.0,2.0,57,4,0,2,16
622110.0,109387.0,2.0,24,48,0,2,16
221210.0,150000.0,2.0,57,46,3,0,16
54161.0,86000.0,2.0,57,40,1,2,16
541380.0,65000.0,2.0,93,16,0,2,16
621420.0,27000.0,2.0,27,10,0,0,16
334510.0,77272.0,2.0,65,24,1,0,16
541519.0,72675.0,2.0,97,33,1,2,16
446110.0,25730.0,2.0,116,21,1,2,10
541512.0,118000.0,2.0,54,4,0,2,16
541519.0,107500.0,2.0,57,4,2,2,16
621511.0,63024.0,2.0,24,4,0,2,39
541330.0,74402.0,2.0,102,10,1,2,16
334220.0,93509.0,2.0,67,4,2,2,16
611630.0,65395.0,2.0,116,4,1,3,16
621111.0,90000.0,2.0,24,20,0,2,16
3336.0,81200.0,2.0,57,16,2,2,16
541511.0,68619.0,2.0,57,23,1,0,16
611310.0,48000.0,2.0,23,43,0,2,16
334111.0,91080.0,2.0,118,4,1,2,16
621511.0,35000.0,2.0,125,23,0,0,16
611310.0,69020.0,2.0,57,20,1,2,16
